Title,Author,Audiobook_URL
Poems Of Alexander Pope,Alexander Pope,https://findaudiobook.co/?s=Poems+Of+Alexander+Pope
The Beggar's Opera,John Gay,https://findaudiobook.co/?s=The+Beggar%27s+Opera
The Journals Of James Boswell,James Boswell,https://findaudiobook.co/?s=The+Journals+Of+James+Boswell
The Works Of Samuel Johnson,Samuel Johnson,https://findaudiobook.co/?s=The+Works+Of+Samuel+Johnson
A Philosophical Enquiry Into...The Sublime And Beautiful,Edmund Burke,https://findaudiobook.co/?s=A+Philosophical+Enquiry+Into...The+Sublime+And+Beautiful
An Essay On The Dramatic Character Of Sir John Falstaff,Maurice Morgann,https://findaudiobook.co/?s=An+Essay+On+The+Dramatic+Character+Of+Sir+John+Falstaff
The Poems Of William Collins,William Collins,https://findaudiobook.co/?s=The+Poems+Of+William+Collins
The Beaux' Strategem,George Farquhar,https://findaudiobook.co/?s=The+Beaux%27+Strategem
The Recruiting Officer,George Farquhar,https://findaudiobook.co/?s=The+Recruiting+Officer
The Country Wife,William Wycherley,https://findaudiobook.co/?s=The+Country+Wife
The Plain Dealer,William Wycherley,https://findaudiobook.co/?s=The+Plain+Dealer
Jubilate Agno,Christopher Smart,https://findaudiobook.co/?s=Jubilate+Agno
A Song To David,Christopher Smart,https://findaudiobook.co/?s=A+Song+To+David
The Traveller,Oliver Goldsmith,https://findaudiobook.co/?s=The+Traveller
The Deserted Village,Oliver Goldsmith,https://findaudiobook.co/?s=The+Deserted+Village
The School For Scandal,Richard Brinsley Sheridan,https://findaudiobook.co/?s=The+School+For+Scandal
The Rivals,Richard Brinsley Sheridan,https://findaudiobook.co/?s=The+Rivals
Poems Of William Cowper,William Cowper,https://findaudiobook.co/?s=Poems+Of+William+Cowper
Poems Of George Crabbe,George Crabbe,https://findaudiobook.co/?s=Poems+Of+George+Crabbe
A Journal Of The Plague Year,Daniel Defoe,https://findaudiobook.co/?s=A+Journal+Of+The+Plague+Year
Sir Charles Grandison,Samuel Richardson,https://findaudiobook.co/?s=Sir+Charles+Grandison
The Adventures Of Roderick Random,Tobias Smollett,https://findaudiobook.co/?s=The+Adventures+Of+Roderick+Random
The Spectator,Joseph Addison,https://findaudiobook.co/?s=The+Spectator
Chronicles,Jean Froissart,https://findaudiobook.co/?s=Chronicles
The Heptameron,Marguerite de Navarre,https://findaudiobook.co/?s=The+Heptameron
The Regrets,Joachim Du Bellay,https://findaudiobook.co/?s=The+Regrets
Délie,Maurice Scève,https://findaudiobook.co/?s=D%C3%A9lie
"Odes, Elegies, Sonnets",Pierre Ronsard,https://findaudiobook.co/?s=Odes%2C+Elegies%2C+Sonnets
Mémoires,Philippe de Commynes,https://findaudiobook.co/?s=M%C3%A9moires
Mark Antony,Robert Garnier,https://findaudiobook.co/?s=Mark+Antony
Juives,Robert Garnier,https://findaudiobook.co/?s=Juives
Polyeucte,Pierre Corneille,https://findaudiobook.co/?s=Polyeucte
Nicomède,Pierre Corneille,https://findaudiobook.co/?s=Nicom%C3%A8de
Horace,Pierre Corneille,https://findaudiobook.co/?s=Horace
Cinna,Pierre Corneille,https://findaudiobook.co/?s=Cinna
Rodogune,Pierre Corneille,https://findaudiobook.co/?s=Rodogune
Maxims,François duc de La Rochefoucauld,https://findaudiobook.co/?s=Maxims
The Learned Ladies,Molière,https://findaudiobook.co/?s=The+Learned+Ladies
School For Husbands,Molière,https://findaudiobook.co/?s=School+For+Husbands
Ridiculous Precieuses,Molière,https://findaudiobook.co/?s=Ridiculous+Precieuses
The Imaginary Invalid,Molière,https://findaudiobook.co/?s=The+Imaginary+Invalid
Funerary Orations,Jacques-Bénigne Bosuet,https://findaudiobook.co/?s=Funerary+Orations
The Art Of Poetry,Nicolas Boileau-Despréaux,https://findaudiobook.co/?s=The+Art+Of+Poetry
Lutrin,Nicolas Boileau-Despréaux,https://findaudiobook.co/?s=Lutrin
Andromache,Jean Racine,https://findaudiobook.co/?s=Andromache
Britannicus,Jean Racine,https://findaudiobook.co/?s=Britannicus
Athaliah,Jean Racine,https://findaudiobook.co/?s=Athaliah
Émile,Jean-Jacques Rousseau,https://findaudiobook.co/?s=%C3%89mile
La Nouvelle Héloïse,Jean-Jacques Rousseau,https://findaudiobook.co/?s=La+Nouvelle+H%C3%A9lo%C3%AFse
Zadig,Voltaire,https://findaudiobook.co/?s=Zadig
Letters On England,Voltaire,https://findaudiobook.co/?s=Letters+On+England
The Lisbon Earthquake,Voltaire,https://findaudiobook.co/?s=The+Lisbon+Earthquake
Products Of The Perfected Civilization,Sébastien-Roch Nicolas de Chamfort,https://findaudiobook.co/?s=Products+Of+The+Perfected+Civilization
Dichtung Und Wahrheit,Johann Wolfgang von Goethe,https://findaudiobook.co/?s=Dichtung+Und+Wahrheit
Egmont,Johann Wolfgang von Goethe,https://findaudiobook.co/?s=Egmont
Poems Of Johann Wolfgang Von Goethe,Johann Wolfgang von Goethe,https://findaudiobook.co/?s=Poems+Of+Johann+Wolfgang+Von+Goethe
Italian Journey,Johann Wolfgang von Goethe,https://findaudiobook.co/?s=Italian+Journey
Verse Plays,Johann Wolfgang von Goethe,https://findaudiobook.co/?s=Verse+Plays
Hermann And Dorothea,Johann Wolfgang von Goethe,https://findaudiobook.co/?s=Hermann+And+Dorothea
Roman Elegies,Johann Wolfgang von Goethe,https://findaudiobook.co/?s=Roman+Elegies
Venetian Epigrams,Johann Wolfgang von Goethe,https://findaudiobook.co/?s=Venetian+Epigrams
West Eastern Divan,Johann Wolfgang von Goethe,https://findaudiobook.co/?s=West+Eastern+Divan
The Robbers,Friedrich Schiller,https://findaudiobook.co/?s=The+Robbers
Mary Stuart,Friedrich Schiller,https://findaudiobook.co/?s=Mary+Stuart
Wallenstein,Friedrich Schiller,https://findaudiobook.co/?s=Wallenstein
On The Naïve And Sentimental In Literature,Friedrich Schiller,https://findaudiobook.co/?s=On+The+Na%C3%AFve+And+Sentimental+In+Literature
Laocoön,Gotthold Lessing,https://findaudiobook.co/?s=Laoco%C3%B6n
Hymns And Fragments,Freidrich Hölderlin,https://findaudiobook.co/?s=Hymns+And+Fragments
Selected Poems,Freidrich Hölderlin,https://findaudiobook.co/?s=Selected+Poems
Five Plays,Heinrich von Kleist,https://findaudiobook.co/?s=Five+Plays
On Sepulchres,Ugo Foscolo,https://findaudiobook.co/?s=On+Sepulchres
Last Letters Of Jacopo Ortis,Ugo Foscolo,https://findaudiobook.co/?s=Last+Letters+Of+Jacopo+Ortis
Odes And The Graces,Ugo Foscolo,https://findaudiobook.co/?s=Odes+And+The+Graces
On The Historical Novel,Alessandro Manzoni,https://findaudiobook.co/?s=On+The+Historical+Novel
Essays And Dialogues,Giacomo Leopardi,https://findaudiobook.co/?s=Essays+And+Dialogues
The Moral Essays,Giacomo Leopardi,https://findaudiobook.co/?s=The+Moral+Essays
Roman Sonnets,Giuseppe Gioacchino Belli,https://findaudiobook.co/?s=Roman+Sonnets
Hymn To Satan,Giosué Carducci,https://findaudiobook.co/?s=Hymn+To+Satan
Barbarian Odes,Giosué Carducci,https://findaudiobook.co/?s=Barbarian+Odes
Rhymes And Rhythms,Giosué Carducci,https://findaudiobook.co/?s=Rhymes+And+Rhythms
Little Novels Of Sicily,Giovanni Verga,https://findaudiobook.co/?s=Little+Novels+Of+Sicily
Mastro Don Gesualdo,Giovanni Verga,https://findaudiobook.co/?s=Mastro+Don+Gesualdo
The She Wolf And Other Stories,Giovanni Verga,https://findaudiobook.co/?s=The+She+Wolf+And+Other+Stories
Poems Of Gustavo Adolpho Bécquer,Gustavo Adolpho Bécquer,https://findaudiobook.co/?s=Poems+Of+Gustavo+Adolpho+B%C3%A9cquer
The Red Notebook,Benjamin Constant,https://findaudiobook.co/?s=The+Red+Notebook
Atala,François-Auguste-René de Chateaubriand,https://findaudiobook.co/?s=Atala
René,François-Auguste-René de Chateaubriand,https://findaudiobook.co/?s=Ren%C3%A9
The Genius Of Christianity,François-Auguste-René de Chateaubriand,https://findaudiobook.co/?s=The+Genius+Of+Christianity
Poetic Meditations,Alphonse de Lamartine,https://findaudiobook.co/?s=Poetic+Meditations
Chatterton,Alfred de Vigny,https://findaudiobook.co/?s=Chatterton
Poems Of Alfred De Vigny,Alfred de Vigny,https://findaudiobook.co/?s=Poems+Of+Alfred+De+Vigny
"The Distance, The Shadows",Victor Hugo,https://findaudiobook.co/?s=The+Distance%2C+The+Shadows
Complete Poems Of Alfred De Musset,Alfred de Musset,https://findaudiobook.co/?s=Complete+Poems+Of+Alfred+De+Musset
Lorenzaccio,Alfred de Musset,https://findaudiobook.co/?s=Lorenzaccio
The Chimeras,Gérard de Nerval,https://findaudiobook.co/?s=The+Chimeras
Sylvie,Gérard de Nerval,https://findaudiobook.co/?s=Sylvie
Aurelia,Gérard de Nerval,https://findaudiobook.co/?s=Aurelia
Mademoiselle De Maupin,Théophile Gautier,https://findaudiobook.co/?s=Mademoiselle+De+Maupin
Enamels And Cameos,Théophile Gautier,https://findaudiobook.co/?s=Enamels+And+Cameos
The Girl With The Golden Eyes,Honoré de Balzac,https://findaudiobook.co/?s=The+Girl+With+The+Golden+Eyes
Louis Lambert,Honoré de Balzac,https://findaudiobook.co/?s=Louis+Lambert
The Wild Ass's Skin,Honoré de Balzac,https://findaudiobook.co/?s=The+Wild+Ass%27s+Skin
A Harlot High And Low,Honoré de Balzac,https://findaudiobook.co/?s=A+Harlot+High+And+Low
Ursule Mirouet,Honoré de Balzac,https://findaudiobook.co/?s=Ursule+Mirouet
On Love,Stendhal,https://findaudiobook.co/?s=On+Love
Salammbô,Gustave Flaubert,https://findaudiobook.co/?s=Salammb%C3%B4
A Simple Soul,Gustave Flaubert,https://findaudiobook.co/?s=A+Simple+Soul
The Haunted Pool,George Sand,https://findaudiobook.co/?s=The+Haunted+Pool
Paris Spleen,Charles Baudelaire,https://findaudiobook.co/?s=Paris+Spleen
Selected Poetry And Prose,Stéphane Mallarmé,https://findaudiobook.co/?s=Selected+Poetry+And+Prose
Selected Poems Of Paul Verlaine,Paul Verlaine,https://findaudiobook.co/?s=Selected+Poems+Of+Paul+Verlaine
Complete Works,Arthur Rimbaud,https://findaudiobook.co/?s=Complete+Works
Les Armours Jaunes,Tristan Corbière,https://findaudiobook.co/?s=Les+Armours+Jaunes
Selected Writings,Jules Laforgue,https://findaudiobook.co/?s=Selected+Writings
L'assommoir,Émile Zola,https://findaudiobook.co/?s=L%27assommoir
Brand,Henrik Ibsen,https://findaudiobook.co/?s=Brand
Peer Gynt,Henrik Ibsen,https://findaudiobook.co/?s=Peer+Gynt
Emperor And Galilean,Henrik Ibsen,https://findaudiobook.co/?s=Emperor+And+Galilean
The Lady From The Sea,Henrik Ibsen,https://findaudiobook.co/?s=The+Lady+From+The+Sea
When We Dead Awaken,Henrik Ibsen,https://findaudiobook.co/?s=When+We+Dead+Awaken
To Damascus,August Strindberg,https://findaudiobook.co/?s=To+Damascus
The Dance Of Death,August Strindberg,https://findaudiobook.co/?s=The+Dance+Of+Death
The Ghost Sonata,August Strindberg,https://findaudiobook.co/?s=The+Ghost+Sonata
A Dream Play,August Strindberg,https://findaudiobook.co/?s=A+Dream+Play
Poems Of Robert Burns,Robert Burns,https://findaudiobook.co/?s=Poems+Of+Robert+Burns
The Poetical Works Of William Wordsworth,William Wordsworth,https://findaudiobook.co/?s=The+Poetical+Works+Of+William+Wordsworth
The Heart Of Midlothian,Sir Walter Scott,https://findaudiobook.co/?s=The+Heart+Of+Midlothian
Redgauntlet,Sir Walter Scott,https://findaudiobook.co/?s=Redgauntlet
Old Mortality,Sir Walter Scott,https://findaudiobook.co/?s=Old+Mortality
Poems And Prose,Samuel Taylor Coleridge,https://findaudiobook.co/?s=Poems+And+Prose
The Grasmere Journal,Dorothy Wordsworth,https://findaudiobook.co/?s=The+Grasmere+Journal
Essays And Criticism,William Hazlitt,https://findaudiobook.co/?s=Essays+And+Criticism
The Poems Of Walter Savage Landor,Walter Savage Landor,https://findaudiobook.co/?s=The+Poems+Of+Walter+Savage+Landor
Imaginary Conversations,Walter Savage Landor,https://findaudiobook.co/?s=Imaginary+Conversations
The Collected Writings Of Thomas De Quincey,Thomas de Quincey,https://findaudiobook.co/?s=The+Collected+Writings+Of+Thomas+De+Quincey
Essays,Charles Lamb,https://findaudiobook.co/?s=Essays
The Entail,John Galt,https://findaudiobook.co/?s=The+Entail
Mary Barton,Elizabeth Gaskell,https://findaudiobook.co/?s=Mary+Barton
A Defence Of Poetry,Percy Bysshe Shelley,https://findaudiobook.co/?s=A+Defence+Of+Poetry
Poems Of John Clare,John Clare,https://findaudiobook.co/?s=Poems+Of+John+Clare
Death's Jest Book,Thomas Lovell Beddoes,https://findaudiobook.co/?s=Death%27s+Jest+Book
Poems Of Thomas Lovell Beddoes,Thomas Lovell Beddoes,https://findaudiobook.co/?s=Poems+Of+Thomas+Lovell+Beddoes
Nepenthe,George Darley,https://findaudiobook.co/?s=Nepenthe
Poems Of George Darley,George Darley,https://findaudiobook.co/?s=Poems+Of+George+Darley
Poems Of Thomas Hood,Thomas Hood,https://findaudiobook.co/?s=Poems+Of+Thomas+Hood
The Poems And Plays Of Thomas Wade,Thomas Wade,https://findaudiobook.co/?s=The+Poems+And+Plays+Of+Thomas+Wade
The Ring And The Book,Robert Browning,https://findaudiobook.co/?s=The+Ring+And+The+Book
Martin Chuzzlewit,Charles Dickens,https://findaudiobook.co/?s=Martin+Chuzzlewit
Christmas Stories,Charles Dickens,https://findaudiobook.co/?s=Christmas+Stories
The Mystery Of Edwin Drood,Charles Dickens,https://findaudiobook.co/?s=The+Mystery+Of+Edwin+Drood
Poems And Translations,Dante Gabriel Rossetti,https://findaudiobook.co/?s=Poems+And+Translations
Poems Of Matthew Arnold,Matthew Arnold,https://findaudiobook.co/?s=Poems+Of+Matthew+Arnold
Essays,Matthew Arnold,https://findaudiobook.co/?s=Essays
Poems Of Arthur Hugh Clough,Arthur Hugh Clough,https://findaudiobook.co/?s=Poems+Of+Arthur+Hugh+Clough
Gryll Grange,Thomas Love Peacock,https://findaudiobook.co/?s=Gryll+Grange
Poems And Prose,Gerald Manley Hopkins,https://findaudiobook.co/?s=Poems+And+Prose
Selected Prose,Thomas Carlyle,https://findaudiobook.co/?s=Selected+Prose
Sartor Resartus,Thomas Carlyle,https://findaudiobook.co/?s=Sartor+Resartus
Modern Painters,John Ruskin,https://findaudiobook.co/?s=Modern+Painters
The Stones Of Venice,John Ruskin,https://findaudiobook.co/?s=The+Stones+Of+Venice
Unto This Last,John Ruskin,https://findaudiobook.co/?s=Unto+This+Last
The Queen Of The Air,John Ruskin,https://findaudiobook.co/?s=The+Queen+Of+The+Air
Studies In The History Of The Renaissance,Walter Pater,https://findaudiobook.co/?s=Studies+In+The+History+Of+The+Renaissance
Appreciations,Walter Pater,https://findaudiobook.co/?s=Appreciations
Imaginary Portraits,Walter Pater,https://findaudiobook.co/?s=Imaginary+Portraits
The Autobiography Of John Stuart Mill,John Stuart Mill,https://findaudiobook.co/?s=The+Autobiography+Of+John+Stuart+Mill
Apologia Pro Vita Sua,John Henry Newman,https://findaudiobook.co/?s=Apologia+Pro+Vita+Sua
A Grammar Of Assent,John Henry Newman,https://findaudiobook.co/?s=A+Grammar+Of+Assent
The Idea Of A University,John Henry Newman,https://findaudiobook.co/?s=The+Idea+Of+A+University
Doctor Thorne,Anthony Trollope,https://findaudiobook.co/?s=Doctor+Thorne
Framley Parsonage,Anthony Trollope,https://findaudiobook.co/?s=Framley+Parsonage
The Small House At Allington,Anthony Trollope,https://findaudiobook.co/?s=The+Small+House+At+Allington
Can You Forgive Her?,Anthony Trollope,https://findaudiobook.co/?s=Can+You+Forgive+Her%3F
Phineas Redux,Anthony Trollope,https://findaudiobook.co/?s=Phineas+Redux
The Prime Minister,Anthony Trollope,https://findaudiobook.co/?s=The+Prime+Minister
The Duke's Children,Anthony Trollope,https://findaudiobook.co/?s=The+Duke%27s+Children
Orley Farm,Anthony Trollope,https://findaudiobook.co/?s=Orley+Farm
Complete Works,Lewis Carroll,https://findaudiobook.co/?s=Complete+Works
Complete Nonsense,Edward Lear,https://findaudiobook.co/?s=Complete+Nonsense
Poems And Ballads,Algernon Charles Swinburne,https://findaudiobook.co/?s=Poems+And+Ballads
The History Of Henry Esmond,William Makepeace Thackeray,https://findaudiobook.co/?s=The+History+Of+Henry+Esmond
Poems Of George Meredith,George Meredith,https://findaudiobook.co/?s=Poems+Of+George+Meredith
The Egoist,George Meredith,https://findaudiobook.co/?s=The+Egoist
Poems Of Francis Thompson,Francis Thompson,https://findaudiobook.co/?s=Poems+Of+Francis+Thompson
Poems Of Lionel Johnson,Lionel Johnson,https://findaudiobook.co/?s=Poems+Of+Lionel+Johnson
Poetical Works Of Robert Bridges,Robert Bridges,https://findaudiobook.co/?s=Poetical+Works+Of+Robert+Bridges
Complete Plays Of Gilbert And Sullivan,W. S. Gilbert,https://findaudiobook.co/?s=Complete+Plays+Of+Gilbert+And+Sullivan
Bab Ballads,W. S. Gilbert,https://findaudiobook.co/?s=Bab+Ballads
No Name,Wilkie Collins,https://findaudiobook.co/?s=No+Name
Odes,Coventry Patmore,https://findaudiobook.co/?s=Odes
The City Of The Dreadful Night,James  Thomson,https://findaudiobook.co/?s=The+City+Of+The+Dreadful+Night
Plays,Oscar Wilde,https://findaudiobook.co/?s=Plays
Essays Of Oscar Wilde,Oscar Wilde,https://findaudiobook.co/?s=Essays+Of+Oscar+Wilde
The Complete Letters Of Oscar Wilde,Oscar Wilde,https://findaudiobook.co/?s=The+Complete+Letters+Of+Oscar+Wilde
Ballads And Songs,John Davidson,https://findaudiobook.co/?s=Ballads+And+Songs
Complete Poems,Ernest Dowson,https://findaudiobook.co/?s=Complete+Poems
Essays Of Robert Louis Stevenson,Robert Louis Stevenson,https://findaudiobook.co/?s=Essays+Of+Robert+Louis+Stevenson
The New Arabian Nights,Robert Louis Stevenson,https://findaudiobook.co/?s=The+New+Arabian+Nights
Weir Of Hermiston,Robert Louis Stevenson,https://findaudiobook.co/?s=Weir+Of+Hermiston
Early Romances,William Morris,https://findaudiobook.co/?s=Early+Romances
The Poems Of William Morris,William Morris,https://findaudiobook.co/?s=The+Poems+Of+William+Morris
The Earthly Paradise,William Morris,https://findaudiobook.co/?s=The+Earthly+Paradise
The Well At The World's End,William Morris,https://findaudiobook.co/?s=The+Well+At+The+World%27s+End
Lilith,George MacDonald Fraser,https://findaudiobook.co/?s=Lilith
At The Back Of The North Wind,George MacDonald Fraser,https://findaudiobook.co/?s=At+The+Back+Of+The+North+Wind
Hymns To The Night,Novalis,https://findaudiobook.co/?s=Hymns+To+The+Night
Aphorisms,Novalis,https://findaudiobook.co/?s=Aphorisms
Selected Poems Of Eduard Mörike,Eduard Mörike,https://findaudiobook.co/?s=Selected+Poems+Of+Eduard+M%C3%B6rike
Mozart On His Way To Prague,Eduard Mörike,https://findaudiobook.co/?s=Mozart+On+His+Way+To+Prague
Immensee,Theodor Storm,https://findaudiobook.co/?s=Immensee
Poems Of Theodor Storm,Theodor Storm,https://findaudiobook.co/?s=Poems+Of+Theodor+Storm
Tales,Gottfried Keller,https://findaudiobook.co/?s=Tales
The Devil's Elixir,E. T. A. Hoffmann,https://findaudiobook.co/?s=The+Devil%27s+Elixir
The Tales Of Hoffmann,E. T. A. Hoffmann,https://findaudiobook.co/?s=The+Tales+Of+Hoffmann
Tales,Adalbert Stifter,https://findaudiobook.co/?s=Tales
Dialogue On Poetry And Literary Aphorisms,Friedrich Schlegel,https://findaudiobook.co/?s=Dialogue+On+Poetry+And+Literary+Aphorisms
Danton's Death,Georg Buchner,https://findaudiobook.co/?s=Danton%27s+Death
Woyzeck,Georg Buchner,https://findaudiobook.co/?s=Woyzeck
Complete Poems,Heinrich Heine,https://findaudiobook.co/?s=Complete+Poems
The Ring Of The Nibelung,Richard Wagner,https://findaudiobook.co/?s=The+Ring+Of+The+Nibelung
The Birth Of Tragedy,Friedrich Nietzsche,https://findaudiobook.co/?s=The+Birth+Of+Tragedy
On The Genealogy Of Morals,Friedrich Nietzsche,https://findaudiobook.co/?s=On+The+Genealogy+Of+Morals
The Will To Power,Friedrich Nietzsche,https://findaudiobook.co/?s=The+Will+To+Power
Poems Of Stefan George,Stefan George,https://findaudiobook.co/?s=Poems+Of+Stefan+George
Complete Prose Tales,Aleksandr Pushkin,https://findaudiobook.co/?s=Complete+Prose+Tales
Complete Poetry,Aleksandr Pushkin,https://findaudiobook.co/?s=Complete+Poetry
Narrative Poems,Mikhail Lermontov,https://findaudiobook.co/?s=Narrative+Poems
Boris Godunov,Aleksandr Pushkin,https://findaudiobook.co/?s=Boris+Godunov
The Government Inspector,Nikolai Gogol,https://findaudiobook.co/?s=The+Government+Inspector
A Family Chronicle,Segey Aksakov,https://findaudiobook.co/?s=A+Family+Chronicle
